payment_id,order_id,payment_date,amount,payment_method
9822,9822,2024-05-16 08:20:06.414518,1764.84,card
9823,9823,2024-08-04 13:48:57.306316,312.84,card
9824,9824,2023-11-22 00:47:42.697104,6542.19,cash
9825,9825,2024-03-22 12:43:33.286630,5477.27,cash
9826,9826,2024-08-15 04:11:12.625468,2504.1,cash
9827,9827,2024-08-26 16:15:26.199144,4788.85,card
9828,9828,2024-08-04 19:44:00.148972,4713.26,cash
9829,9829,2023-11-27 14:17:50.329849,1420.52,card
9830,9830,2024-02-11 14:18:02.925752,216.06,card
9831,9831,2024-02-06 17:39:07.751080,4627.64,card
9832,9832,2024-06-08 06:59:42.630192,1439.7,cash
9833,9833,2024-06-22 19:55:30.646156,466.59,card
9834,9834,2023-10-14 10:28:27.451129,0,cash
9835,9835,2024-04-01 03:55:58.548618,2464.35,cash
9836,9836,2023-10-17 19:21:31.116038,1670.46,cash
9837,9837,2024-08-27 17:10:23.580953,8757.48,cash
9838,9838,2023-12-25 16:45:17.327374,5199.27,card
9839,9839,2023-11-01 16:55:39.163651,1705.56,cash
9840,9840,2024-07-02 21:50:57.554023,7417.81,card
9841,9841,2024-09-10 23:00:37.246044,0,cash
9842,9842,2024-05-26 21:09:22.670397,124.11,cash
9843,9843,2024-08-10 11:40:42.152968,5995.49,cash
9844,9844,2024-07-04 02:41:21.378916,12136.14,cash
9845,9845,2024-04-12 22:14:56.593636,9893.6,cash
9846,9846,2024-05-05 08:12:40.102318,3755.78,cash
9847,9847,2024-06-25 12:48:58.301380,1354.14,cash
9848,9848,2024-01-26 11:33:32.839185,277.96,card
9849,9849,2023-12-27 23:22:09.272049,1996.58,cash
9850,9850,2023-11-30 15:00:56.130399,5498.35,card
9851,9851,2024-02-20 18:32:16.431564,1136.47,cash
9852,9852,2024-09-16 17:11:16.666403,2927.29,cash
9853,9853,2024-04-14 07:05:19.247258,1774.16,card
9854,9854,2023-10-18 06:35:38.843186,8407.58,cash
9855,9855,2024-04-23 20:47:46.822729,0,cash
9856,9856,2023-11-24 06:54:21.880812,3859.48,cash
9857,9857,2024-05-24 22:59:47.480840,1497.76,cash
9858,9858,2024-09-17 01:59:35.697790,0,cash
9859,9859,2024-04-10 10:58:57.751151,2285.7,cash
9860,9860,2023-12-17 19:17:18.365170,6310.36,cash
9861,9861,2023-12-27 09:42:51.014348,807.45,cash
9862,9862,2024-08-01 04:27:11.216769,3335.8,card
9863,9863,2024-10-02 13:39:26.581670,209.84,card
9864,9864,2024-05-10 07:21:44.878682,352.45,cash
9865,9865,2024-08-25 06:26:09.832651,2700.78,card
9866,9866,2024-01-18 09:15:29.765301,3197.24,cash
9867,9867,2024-05-16 00:37:18.835083,4528.7,cash
9868,9868,2023-12-03 13:33:44.515219,1482.48,card
9869,9869,2024-09-18 05:01:07.468623,1354.22,cash
9870,9870,2024-05-10 04:47:02.900905,2575.66,card
9871,9871,2024-08-13 09:44:23.008221,4109.73,card
9872,9872,2024-01-10 18:06:12.165924,3076.01,cash
9873,9873,2024-07-12 21:21:37.617875,1241.76,cash
9874,9874,2024-06-30 11:32:01.234593,1527.38,card
9875,9875,2024-08-29 04:55:38.831060,3733.15,cash
9876,9876,2024-02-25 01:04:33.966994,3693.35,card
9877,9877,2024-05-10 02:32:40.788296,3362.48,cash
9878,9878,2024-04-14 13:10:21.497144,177.6,card
9879,9879,2023-11-23 01:03:15.231054,0,card
9880,9880,2023-12-08 17:12:34.802557,11082.04,card
9881,9881,2024-01-10 11:28:46.082879,2993.14,cash
9882,9882,2024-09-26 01:26:05.378664,7099.61,card
9883,9883,2024-01-16 06:51:06.111303,3537.72,card
9884,9884,2024-08-21 10:33:33.679858,117.18,card
9885,9885,2023-11-01 23:29:29.837492,7836.53,card
9886,9886,2024-10-04 18:02:35.275394,568.0,cash
9887,9887,2024-05-10 15:05:52.922221,3498.91,card
9888,9888,2024-08-28 23:50:25.368604,3341.1,cash
9889,9889,2024-04-22 21:26:20.791440,3453.13,cash
9890,9890,2024-04-02 03:09:37.039569,4295.9,card
9891,9891,2024-08-30 10:48:15.532279,4341.1,cash
9892,9892,2023-12-27 03:34:34.869053,7415.5,card
9893,9893,2024-09-12 03:38:53.489543,4052.35,card
9894,9894,2024-07-13 23:37:21.610375,1303.64,card
9895,9895,2024-01-29 04:26:08.902918,4488.23,card
9896,9896,2024-07-14 17:18:57.973148,7069.24,card
9897,9897,2024-05-05 17:40:26.815186,1341.22,cash
9898,9898,2024-08-01 07:41:20.786242,4900.17,cash
9899,9899,2024-03-29 03:19:25.482533,8027.64,cash
9900,9900,2024-03-30 23:58:35.392669,9024.28,cash
9901,9901,2024-01-25 13:39:57.114740,2865.78,cash
9902,9902,2024-05-06 22:34:44.263418,9080.86,cash
9903,9903,2023-11-17 16:50:32.183085,1376.12,cash
9904,9904,2024-01-04 08:13:33.674549,1007.5,cash
9905,9905,2024-04-11 18:58:09.989959,1203.94,cash
9906,9906,2024-07-31 19:15:31.575504,0,card
9907,9907,2024-01-26 09:16:38.527760,8011.18,cash
9908,9908,2024-02-26 19:54:05.797809,5701.78,card
9909,9909,2024-02-19 23:21:02.381368,2222.64,card
9910,9910,2024-04-10 00:49:11.794675,6746.24,card
9911,9911,2024-10-03 08:47:01.857674,3138.73,card
9912,9912,2023-12-05 10:52:16.203465,14530.67,cash
9913,9913,2023-10-22 20:29:37.367122,991.26,cash
9914,9914,2024-04-03 20:20:21.597109,2016.58,cash
9915,9915,2023-10-23 05:48:46.638562,113.3,card
9916,9916,2024-05-03 09:49:31.907468,3478.99,card
9917,9917,2024-09-10 01:41:22.382215,6166.77,card
9918,9918,2024-07-31 07:37:01.619722,3917.44,card
9919,9919,2024-08-18 12:40:31.015349,5604.77,card
9920,9920,2023-11-05 12:53:36.530222,110.04,card
9921,9921,2024-03-10 22:06:08.229678,5459.73,card
9922,9922,2023-11-30 03:35:47.767572,2561.22,cash
9923,9923,2024-01-13 07:07:51.304949,4307.4,cash
9924,9924,2024-09-30 11:36:00.131153,8107.28,card
9925,9925,2024-09-17 10:44:28.049622,7372.91,cash
9926,9926,2024-06-01 08:39:29.772606,4384.92,cash
9927,9927,2024-06-24 22:26:43.429404,2632.04,card
9928,9928,2024-02-15 05:23:17.488842,5266.08,cash
9929,9929,2023-10-30 12:25:15.722698,2582.0,card
9930,9930,2024-10-06 19:33:06.100630,2753.55,cash
9931,9931,2024-02-14 19:23:32.066698,7681.27,card
9932,9932,2024-05-19 09:43:39.663759,3512.87,card
9933,9933,2023-12-02 10:19:59.369178,2102.07,cash
9934,9934,2023-12-04 05:26:45.821709,0,cash
9935,9935,2024-07-01 23:28:55.546123,2085.64,cash
9936,9936,2024-03-11 04:52:40.369822,1513.54,cash
9937,9937,2024-10-07 05:30:24.737865,0,cash
9938,9938,2024-04-26 04:48:56.403076,1894.38,card
9939,9939,2024-03-30 12:02:18.233224,6967.59,card
9940,9940,2024-05-04 20:56:29.644164,7428.47,cash
9941,9941,2024-01-12 12:17:55.639958,1328.98,card
9942,9942,2024-02-07 09:22:16.814649,3006.8,card
9943,9943,2024-07-02 13:53:19.677886,9172.14,card
9944,9944,2024-09-05 04:53:40.504919,1403.42,cash
9945,9945,2023-12-30 04:28:20.778067,16262.18,cash
9946,9946,2024-01-12 07:39:23.739835,9179.48,card
9947,9947,2024-09-12 07:33:29.181309,5607.65,card
9948,9948,2023-12-03 15:25:13.782786,591.6,cash
9949,9949,2024-06-17 02:17:15.653927,6919.6,cash
9950,9950,2023-12-25 13:52:57.712182,7025.93,card
9951,9951,2024-07-15 02:01:54.777657,6380.6,cash
9952,9952,2024-08-25 00:00:28.567615,2647.6,cash
9953,9953,2024-03-07 09:19:18.336188,3449.67,cash
9954,9954,2024-04-04 07:07:03.216388,2847.3,cash
9955,9955,2023-12-08 00:21:49.267978,2551.48,card
9956,9956,2024-01-26 02:20:11.167919,1971.39,card
9957,9957,2024-03-13 15:49:53.890305,6152.68,card
9958,9958,2024-03-06 15:18:01.570992,12856.07,card
9959,9959,2024-08-17 22:05:35.335720,3120.72,cash
9960,9960,2024-08-04 09:31:33.736604,0,card
9961,9961,2024-05-28 09:18:17.050999,4292.39,cash
9962,9962,2024-04-25 07:59:48.079318,3462.29,card
9963,9963,2024-05-08 13:28:43.930644,2503.8,card
9964,9964,2024-09-19 20:26:28.581614,266.15,cash
9965,9965,2023-11-12 10:52:10.220438,0,cash
9966,9966,2024-02-06 10:30:48.680772,2660.98,card
9967,9967,2023-10-31 23:17:33.073817,5963.5,card
9968,9968,2024-07-25 00:25:42.176975,1503.84,card
9969,9969,2024-02-03 03:48:28.632938,505.07,cash
9970,9970,2024-05-04 15:46:39.180270,3617.38,cash
9971,9971,2023-12-02 21:58:23.363507,7338.04,card
9972,9972,2023-10-12 02:49:50.150386,0,cash
9973,9973,2024-06-15 22:39:30.149384,4411.35,cash
9974,9974,2024-01-11 21:34:05.586165,15555.01,cash
9975,9975,2024-07-17 10:55:44.545336,6086.98,card
9976,9976,2024-07-26 07:42:51.591007,1995.56,card
9977,9977,2024-01-05 05:11:32.488076,3227.52,cash
9978,9978,2024-08-16 17:31:18.333643,1777.13,cash
9979,9979,2024-08-22 23:36:56.968265,2569.66,card
9980,9980,2024-06-20 01:32:08.175962,0,cash
9981,9981,2024-02-18 14:50:42.684823,2297.33,card
9982,9982,2024-07-29 12:57:37.098959,2573.35,cash
9983,9983,2024-03-28 17:20:33.013417,4094.9,cash
9984,9984,2024-09-06 02:40:00.099591,818.22,cash
9985,9985,2024-09-10 10:34:08.182157,832.68,cash
9986,9986,2024-01-24 19:37:40.949320,5002.95,cash
9987,9987,2024-03-10 15:43:01.656461,10522.28,cash
9988,9988,2023-12-04 00:31:04.781409,7743.91,card
9989,9989,2024-10-02 02:12:38.295238,791.1,card
9990,9990,2024-08-30 07:22:21.344328,3238.24,card
9991,9991,2024-04-24 06:06:28.180336,0,card
9992,9992,2023-11-09 18:38:25.999379,768.9,card
9993,9993,2023-12-10 18:11:20.409828,2883.95,card
9994,9994,2023-12-17 05:54:34.407606,5475.73,cash
9995,9995,2024-07-08 12:16:33.973274,1111.71,card
9996,9996,2023-11-04 11:01:03.188348,8142.39,card
9997,9997,2024-06-29 06:43:54.472550,3359.36,cash
9998,9998,2023-11-07 02:07:17.710677,2837.36,card
9999,9999,2024-03-13 20:33:41.770452,6747.84,cash
10000,10000,2024-05-02 05:22:01.311931,2985.58,cash
10001,10001,2024-05-17 19:55:10.411083,5289.02,card
10002,10002,2024-02-27 11:53:10.544974,2214.4,cash
10003,10003,2024-04-15 13:25:37.306978,10760.91,card
10004,10004,2023-12-26 03:20:28.598987,0,card
10005,10005,2024-02-22 12:45:59.262433,2711.12,cash
10006,10006,2024-04-22 14:22:20.128798,3803.38,cash
10007,10007,2023-12-13 09:31:58.012578,8296.19,card
10008,10008,2024-08-29 01:38:28.870464,2219.36,cash
10009,10009,2024-02-05 21:06:28.768074,1709.81,cash
10010,10010,2024-08-03 21:09:58.745107,4033.08,cash
10011,10011,2024-05-30 12:22:19.865635,4986.71,card
10012,10012,2024-09-20 17:13:50.643519,9579.94,cash
10013,10013,2023-12-16 12:24:59.165848,1930.35,card
10014,10014,2024-06-21 10:52:05.519846,2389.52,cash
10015,10015,2023-11-29 06:34:05.359406,0,cash
10016,10016,2024-02-15 21:39:59.078340,4491.0,cash
10017,10017,2024-06-24 23:36:32.038519,3404.07,card
10018,10018,2024-05-05 01:20:11.676102,3238.81,card
10019,10019,2024-05-09 21:28:42.720201,0,card
10020,10020,2023-12-01 08:11:45.041599,11968.61,card
10021,10021,2023-10-27 05:47:58.733681,1139.3,cash
10022,10022,2024-03-14 23:51:24.241346,4706.15,cash
10023,10023,2023-10-20 15:43:13.894012,8555.58,cash
10024,10024,2023-11-25 17:01:41.814120,3165.84,cash
10025,10025,2023-11-22 14:06:51.747178,2079.11,cash
10026,10026,2024-10-03 14:28:43.904296,3361.46,cash
10027,10027,2023-12-05 16:04:54.535599,6471.58,card
10028,10028,2024-04-29 03:41:01.766761,12561.06,card
10029,10029,2023-11-04 03:40:15.572523,7590.98,cash
10030,10030,2024-02-17 17:32:16.262063,10952.3,cash
10031,10031,2024-09-13 15:30:44.690351,11307.46,card
10032,10032,2024-05-28 09:13:00.130567,2761.12,card
10033,10033,2024-02-12 10:37:23.116760,725.15,cash
10034,10034,2024-07-26 03:46:03.471616,3123.08,card
10035,10035,2023-11-11 15:29:29.481318,2111.69,card
10036,10036,2024-03-03 10:05:29.563179,2090.7,card
10037,10037,2023-11-29 19:58:02.414594,0,card
10038,10038,2024-07-28 22:18:49.152482,691.54,cash
10039,10039,2024-08-20 10:36:32.821894,9345.0,card
10040,10040,2024-04-12 09:12:46.374741,2639.73,cash
10041,10041,2024-03-30 22:05:48.138381,62.94,cash
10042,10042,2024-01-01 01:36:48.644879,12350.02,cash
10043,10043,2024-05-14 20:25:17.608294,0,cash
10044,10044,2024-03-31 03:41:02.519448,1230.04,card
10045,10045,2024-07-25 15:53:57.872675,219.18,card
10046,10046,2024-02-10 16:14:14.126069,5034.44,cash
10047,10047,2024-09-30 15:58:05.617786,4805.02,card
10048,10048,2024-07-31 09:26:13.621107,3942.7,cash
10049,10049,2024-03-14 13:35:35.802497,9287.16,cash
10050,10050,2024-02-10 15:45:54.048227,9822.47,cash
10051,10051,2024-02-19 03:45:41.368282,3665.97,cash
10052,10052,2024-07-18 06:13:53.236369,1009.21,cash
10053,10053,2024-09-02 15:27:27.690243,6355.84,card
10054,10054,2024-04-15 18:44:34.082346,556.61,card
10055,10055,2024-02-21 00:42:47.365841,3000.1,card
10056,10056,2024-02-24 13:51:21.555244,6714.08,card
10057,10057,2023-12-14 13:04:12.486094,4378.58,cash
10058,10058,2024-08-27 02:05:03.452491,6801.89,card
10059,10059,2024-04-24 07:16:14.362588,1869.51,cash
10060,10060,2023-11-30 05:19:11.394224,2120.77,cash
10061,10061,2024-04-26 16:59:07.210189,3497.6,card
10062,10062,2024-09-18 14:10:44.644389,7797.58,cash
10063,10063,2024-02-07 04:10:34.011361,1093.7,card
10064,10064,2024-07-15 22:48:51.588532,3369.56,cash
10065,10065,2024-07-14 10:47:53.739820,1856.73,card
10066,10066,2024-09-13 15:49:27.627171,727.26,cash
10067,10067,2023-11-14 20:40:37.825615,7378.6,card
10068,10068,2024-02-26 13:35:02.486163,600.74,cash
10069,10069,2023-11-17 01:42:38.657454,542.4,cash
10070,10070,2024-09-27 20:08:20.619649,3940.11,card
10071,10071,2024-01-18 08:47:08.384828,892.44,cash
10072,10072,2024-02-12 06:05:24.019549,3440.93,cash
10073,10073,2023-10-29 14:34:37.054176,671.45,cash
10074,10074,2023-10-17 14:43:25.189514,125.66,card
10075,10075,2024-09-09 06:40:02.471052,7997.08,card
10076,10076,2024-06-08 16:53:24.144090,7232.4,cash
10077,10077,2023-11-07 04:41:19.780337,1395.96,card
10078,10078,2024-02-09 14:29:26.097593,3589.84,cash
10079,10079,2024-05-01 04:06:33.352514,7944.93,card
10080,10080,2024-03-22 09:18:35.294878,1013.72,cash
10081,10081,2024-02-12 18:25:14.730384,0,card
10082,10082,2024-05-27 01:26:27.344666,0,card
10083,10083,2024-03-09 23:08:38.911084,2284.05,cash
10084,10084,2024-08-08 17:24:47.811177,2457.98,card
10085,10085,2024-10-03 21:03:46.342513,3367.25,cash
10086,10086,2024-03-21 00:26:19.370372,532.32,card
10087,10087,2024-10-01 18:36:13.349670,0,card
10088,10088,2024-02-01 17:24:21.824403,5776.26,cash
10089,10089,2024-04-25 15:14:03.794603,423.18,card
10090,10090,2024-05-18 21:06:31.089716,1441.16,cash
10091,10091,2024-09-11 22:23:16.682977,7111.03,card
10092,10092,2024-03-02 18:26:06.609720,4908.8,cash
10093,10093,2024-02-07 13:27:50.668244,5495.03,card
10094,10094,2023-11-30 09:31:26.414685,1094.97,card
10095,10095,2024-09-25 08:34:36.093103,4722.83,card
10096,10096,2024-01-13 14:00:46.042096,6939.55,cash
10097,10097,2024-10-03 09:15:51.387697,3824.95,cash
10098,10098,2023-11-02 20:29:25.453332,4133.37,cash
10099,10099,2024-01-22 01:44:06.396072,1490.0,cash
10100,10100,2024-07-25 08:06:24.719977,1966.29,cash
10101,10101,2024-09-27 16:24:02.159971,1404.72,card
10102,10102,2024-04-09 05:44:04.916631,0,cash
10103,10103,2024-05-04 02:34:10.881967,1906.82,cash
10104,10104,2024-03-13 23:42:17.431401,3324.88,card
10105,10105,2023-10-20 12:54:48.848377,951.29,card
10106,10106,2024-07-19 17:16:19.162278,3626.99,card
10107,10107,2024-05-27 13:25:19.927196,961.18,card
10108,10108,2024-08-11 22:53:27.695718,7996.0,cash
10109,10109,2024-04-11 09:40:09.480086,11614.53,card
10110,10110,2024-02-05 06:46:34.689300,877.44,card
10111,10111,2024-03-18 14:46:14.577817,2725.42,card
10112,10112,2023-11-27 07:59:07.808726,1781.22,cash
10113,10113,2024-04-15 10:19:48.413454,5302.93,card
10114,10114,2023-11-29 08:14:20.448834,0,card
10115,10115,2023-11-29 14:40:09.142591,3206.09,cash
10116,10116,2023-11-06 18:30:57.338270,5140.94,card
10117,10117,2024-07-06 12:29:53.824447,1181.1,cash
10118,10118,2024-04-07 14:39:41.899694,1768.71,cash
10119,10119,2024-09-10 09:04:02.360454,3697.31,cash
10120,10120,2024-01-25 23:10:04.308486,6236.61,card
10121,10121,2024-03-02 17:01:51.264495,3202.04,cash
10122,10122,2024-03-17 13:12:17.834220,1113.96,card
10123,10123,2024-03-23 14:17:56.462965,4455.17,card
10124,10124,2024-07-22 08:56:59.023882,9264.25,cash
10125,10125,2024-07-30 05:48:39.051624,0,cash
10126,10126,2024-07-24 10:26:07.084209,3344.08,cash
10127,10127,2024-10-06 21:30:15.579087,5259.28,card
10128,10128,2024-02-29 08:49:18.726226,409.52,card
10129,10129,2024-07-03 22:23:11.504094,323.67,cash
10130,10130,2024-05-25 06:08:26.848199,1387.78,cash
10131,10131,2024-08-12 02:09:56.846182,1251.18,cash
10132,10132,2023-11-08 13:33:23.451069,7568.16,card
10133,10133,2024-02-10 11:21:16.316708,6787.32,cash
10134,10134,2024-03-16 19:40:56.507127,2620.04,card
10135,10135,2024-04-16 04:42:52.356493,2896.1,cash
10136,10136,2023-12-03 08:54:27.108339,5716.3,card
10137,10137,2024-05-16 15:26:59.912591,2330.1,cash
10138,10138,2024-08-18 07:03:14.023508,4764.34,card
10139,10139,2023-11-08 13:45:29.961668,0,card
10140,10140,2023-12-31 07:41:57.857832,5786.17,card
10141,10141,2023-12-17 15:35:36.381251,6583.55,cash
10142,10142,2024-07-12 13:45:32.719160,2392.51,card
10143,10143,2024-06-09 18:18:15.530693,6980.59,card
10144,10144,2023-12-12 12:37:57.054499,391.95,cash
10145,10145,2023-12-31 20:48:51.464226,2380.55,cash
10146,10146,2024-09-18 11:07:14.174298,5162.75,card
10147,10147,2024-05-13 01:35:08.936430,1972.18,card
10148,10148,2024-07-20 19:16:09.077886,5371.68,card
10149,10149,2024-03-25 09:44:41.596495,6016.14,cash
10150,10150,2024-08-26 23:09:52.698982,5416.53,cash
10151,10151,2024-01-27 23:20:34.024599,534.4,card
10152,10152,2024-01-21 20:02:58.315481,0,cash
10153,10153,2024-09-21 16:18:06.603630,1162.73,cash
10154,10154,2024-05-16 05:12:41.040489,6231.55,cash
10155,10155,2024-04-23 00:45:51.016213,49.48,cash
10156,10156,2024-07-01 05:34:05.977259,7700.09,card
10157,10157,2024-09-10 12:12:50.762221,564.99,cash
10158,10158,2023-11-23 13:02:55.641314,0,card
10159,10159,2024-09-01 17:23:31.047046,5929.43,cash
10160,10160,2023-11-29 16:58:00.299380,7459.22,card
10161,10161,2023-12-04 05:31:34.156340,3561.91,cash
10162,10162,2024-08-17 23:23:42.018970,3654.2,cash
10163,10163,2023-12-23 01:42:39.270975,110.28,cash
10164,10164,2024-08-01 01:21:00.227263,2148.34,cash
10165,10165,2024-04-22 11:33:30.247621,4617.5,card
10166,10166,2024-04-11 18:54:25.960269,419.0,card
10167,10167,2024-09-19 21:29:28.127833,0,card
10168,10168,2024-03-08 22:11:21.726753,6554.37,cash
10169,10169,2024-06-27 15:37:52.207320,3774.72,card
10170,10170,2024-01-03 23:24:19.128689,1149.85,card
10171,10171,2024-06-23 02:53:30.359595,379.94,card
10172,10172,2023-12-26 10:12:23.236508,132.12,cash
10173,10173,2024-04-10 12:24:31.900597,0,cash
10174,10174,2024-02-28 22:03:02.659475,4195.18,card
10175,10175,2024-05-03 08:35:47.209649,0,card
10176,10176,2024-06-22 21:39:46.815170,7855.77,cash
10177,10177,2024-01-19 16:38:06.128324,7694.88,card
10178,10178,2024-06-09 06:58:41.864657,1804.47,card
10179,10179,2023-10-25 17:55:15.701781,278.6,cash
10180,10180,2023-11-20 01:10:35.469883,3777.52,cash
10181,10181,2024-06-03 12:32:49.069789,0,cash
10182,10182,2024-05-16 03:16:31.262439,6454.89,card
10183,10183,2024-03-02 05:04:03.383381,7371.85,card
10184,10184,2023-10-22 11:40:11.247588,9761.47,card
10185,10185,2024-09-04 06:15:58.148124,3625.96,card
10186,10186,2024-02-19 22:24:11.670481,5464.68,cash
10187,10187,2023-11-06 23:57:53.864666,0,card
10188,10188,2024-07-06 14:26:00.295723,3635.65,cash
10189,10189,2024-10-06 19:03:37.561357,1008.5,cash
10190,10190,2023-10-17 06:48:25.753881,1029.57,cash
10191,10191,2023-11-11 20:51:58.412408,6638.1,card
10192,10192,2024-04-25 10:19:13.852885,1040.96,card
10193,10193,2023-11-12 22:36:52.194162,7986.0,cash
10194,10194,2024-02-18 10:14:08.956942,0,card
10195,10195,2024-04-25 22:26:43.976735,4307.31,cash
10196,10196,2024-07-28 02:46:12.421020,6095.02,card
10197,10197,2024-05-17 00:55:40.512764,5273.29,cash
10198,10198,2024-04-03 13:55:49.520810,0,cash
10199,10199,2024-07-01 08:06:06.045804,1998.94,card
10200,10200,2023-12-31 00:10:11.523726,3548.13,cash
10201,10201,2024-09-21 15:20:56.469306,402.32,card
10202,10202,2024-02-22 11:42:55.759805,4879.95,cash
10203,10203,2024-07-01 10:05:47.635292,11161.41,cash
10204,10204,2024-03-11 07:00:07.087771,749.16,cash
10205,10205,2023-10-10 08:24:58.962377,1909.64,card
10206,10206,2023-12-22 17:31:22.123449,6197.31,card
10207,10207,2024-10-01 00:54:12.456357,2194.86,card
10208,10208,2023-10-25 17:49:36.881027,839.87,card
10209,10209,2024-03-02 15:19:51.140949,0,card
10210,10210,2024-04-16 00:09:27.001220,3223.66,cash
10211,10211,2024-08-28 13:20:30.129309,11091.78,card
10212,10212,2023-11-21 04:37:15.119277,4004.96,cash
10213,10213,2024-04-19 16:32:30.575398,9226.62,card
10214,10214,2024-06-29 04:42:23.786446,3734.8,cash
10215,10215,2024-03-03 21:28:35.698231,5604.25,card
10216,10216,2024-02-24 06:47:24.522603,705.38,card
10217,10217,2024-06-01 18:43:29.179118,1750.48,cash
10218,10218,2024-08-17 06:57:33.488121,1534.5,card
10219,10219,2024-03-04 19:57:35.535652,2158.9,cash
10220,10220,2024-01-07 07:18:48.919445,7264.29,card
10221,10221,2024-04-24 14:59:17.060953,4174.47,cash
10222,10222,2024-02-18 02:29:18.845587,0,cash
10223,10223,2024-07-01 17:34:47.951293,7062.3,card
10224,10224,2024-07-01 05:30:04.389236,0,card
10225,10225,2023-11-21 10:18:23.150924,3693.16,card
10226,10226,2024-03-23 22:00:15.973329,4192.84,cash
10227,10227,2023-11-01 13:07:57.726051,5577.64,cash
10228,10228,2023-11-20 01:49:43.870719,2250.67,cash
10229,10229,2024-06-30 07:39:11.995345,1470.38,cash
10230,10230,2024-09-20 10:27:13.151627,7631.62,cash
10231,10231,2024-07-30 13:47:02.069675,2585.48,card
10232,10232,2023-12-01 17:09:01.459724,187.08,cash
10233,10233,2024-06-03 16:53:14.629972,6199.97,cash
10234,10234,2024-10-03 21:45:44.323587,562.25,card
10235,10235,2023-12-30 11:07:13.278141,0,cash
10236,10236,2023-10-25 19:32:44.884428,4327.81,card
10237,10237,2023-11-18 23:21:24.107378,3212.24,cash
10238,10238,2024-02-11 05:20:47.252621,3971.35,card
10239,10239,2024-04-19 07:53:40.238687,1591.03,cash
10240,10240,2023-11-21 12:28:03.466643,8117.64,card
10241,10241,2024-04-29 04:06:41.871946,3959.02,cash
10242,10242,2024-02-29 04:56:40.570435,6018.51,cash
10243,10243,2023-12-25 10:14:50.314854,6786.06,card
10244,10244,2024-01-28 21:02:39.522031,468.64,card
10245,10245,2023-11-05 14:42:24.441517,4776.86,cash
